"Country","Player","Goals","X1982","X1986","X2010","X2014","X1962","X1966","X1970","X1974","X1994","X1998","X1990","X2002","X1930","X1950","X2006","X1938","X1934","X1954","X1958","X1978"
"Italy","Angelo Domenghini",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Italy","Pietro Ferraris",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"Italy","Amleto Frignani",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"Italy","Carlo Galli",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"Italy","Giuseppe Giannini",1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"Italy","Alberto Gilardino",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"Italy","Francesco Graziani",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Italy","Fabio Grosso",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"Italy","Enrique Guaita",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"Italy","Filippo Inzaghi",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"Italy","Benito Lorenzi",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"Italy","Claudio Marchisio",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Italy","Daniele Massaro",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"Italy","Sandro Mazzola",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Italy","Bruno Mora",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Italy","Ermes Muccinelli",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"Italy","Fulvio Nesti",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"Italy","Andrea Pirlo",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"Italy","Fabio Quagliarella",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Italy","Aldo Serena",1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"Italy","Francesco Totti",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"Italy","Renato Zaccarelli",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"Italy","Gianluca Zambrotta",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"Italy","Own goals",4,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
"Australia","Tim Cahill",5,0,0,1,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
"Australia","Brett Holman",2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Australia","John Aloisi",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"Australia","Mile Jedinak",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Australia","Harry Kewell",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"Australia","Craig Moore",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"Ivory Coast","Wilfried Bony",2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ivory Coast","Aruna Dindane",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
"Ivory Coast","Didier Drogba",2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"Ivory Coast","Gervinho",2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ivory Coast","Bonaventure Kalou",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"Ivory Coast","Salomon Kalou",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ivory Coast","Bakari Koné",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"Ivory Coast","Romaric",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ivory Coast","Yaya Touré",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Jamaica","Theodore Whitmore",2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
"Jamaica","Robbie Earle",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"Japan","Keisuke Honda",3,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Japan","Junichi Inamoto",2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
"Japan","Shinji Okazaki",2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Japan","Yasuhito End?",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Japan","Hiroaki Morishima",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"Japan","Shunsuke Nakamura",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"Japan","Hidetoshi Nakata",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"Japan","Masashi Nakayama",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"Japan","Takayuki Suzuki",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"Japan","Keiji Tamada",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"Kuwait","Abdullah Al-Buloushi",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Kuwait","Faisal Al-Dakhil",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mexico","Luis Hernández",4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
"Mexico","Cuauhtémoc Blanco",3,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
"Mexico","Javier Hernández",3,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mexico","Rafael Márquez",3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"Mexico","Jared Borgetti",2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
"Mexico","Omar Bravo",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
"Mexico","Luis García",2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
"Mexico","Alberto García Aspe",2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
"Mexico","Ricardo Peláez",2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
"Mexico","Fernando Quirarte",2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mexico","Manuel Rosas",2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
"Mexico","Javier Valdivia",2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mexico","Tomás Balcázar",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"Mexico","Juan Ignacio Basaguren",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mexico","Jaime Belmonte",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Mexico","Marcelino Bernal",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"Mexico","Enrique Borja",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mexico","Juan Carreño",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"Mexico","Horacio Casarín",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"Mexico","Alfredo del Águila",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mexico","Isidoro Díaz",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mexico","Giovani dos Santos",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mexico","Luis Flores",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mexico","Francisco Fonseca",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"Mexico","Javier Fragoso",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mexico","Roberto Gayón",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"Mexico","José Luis González",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mexico","Andrés Guardado",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mexico","Héctor Hernández",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mexico","José Luis Lamadrid",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"Mexico","Manuel Negrete",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mexico","Héctor Ortiz",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"Mexico","Gustavo Peña",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mexico","Oribe Peralta",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mexico","Víctor Rangel",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"Mexico","Hugo Sánchez",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mexico","Raúl Servín",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mexico","Sinha",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"Mexico","Gerardo Torrado",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"Mexico","Arturo Vázquez Ayala",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"Morocco","Salaheddine Bassir",2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
"Morocco","Abdeljalil Hadda",2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
"Morocco","Abderrazak Khairi",2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Morocco","Mohammed Chaouch",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"Morocco","Mouhoub Ghazouani",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Morocco","Mustapha Hadji",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"Morocco","Abdelkrim Merry Krimau",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Morocco","Houmane Jarir",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Morocco","Hassan Nader",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"Netherlands","Johnny Rep",7,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3
"Netherlands","Dennis Bergkamp",6,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0
"Netherlands","Rob Rensenbrink",6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5
"Netherlands","Arjen Robben",6,0,0,2,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"Netherlands","Wesley Sneijder",6,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Netherlands","Johan Neeskens",5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
"Netherlands","Robin van Persie",6,0,0,1,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"Netherlands","Johan Cruijff",3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
"Netherlands","Ernie Brandts",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"Netherlands","Phillip Cocu",2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
"Netherlands","Ronald de Boer",2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
"Netherlands","Memphis Depay",2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Netherlands","Arie Haan",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"Netherlands","Klaas-Jan Huntelaar",2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Netherlands","Wim Jonk",2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
"Netherlands","Patrick Kluivert",2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
"Netherlands","Edgar Davids",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"Netherlands","Theo de Jong",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"Netherlands","Stefan de Vrij",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Netherlands","Leroy Fer",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Netherlands","Ruud Gullit",1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"Netherlands","Wim Kieft",1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"Netherlands","Ronald Koeman",1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"Netherlands","Ruud Krol",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"Netherlands","Dirk Kuyt",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Netherlands","Dick Nanninga",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"Netherlands","Marc Overmars",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"Netherlands","Bryan Roy",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"Netherlands","Kick Smit",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"Netherlands","Gaston Taument",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"Netherlands","Giovanni van Bronckhorst",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Netherlands","René van de Kerkhof",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"Netherlands","Willy van de Kerkhof",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"Netherlands","Pierre van Hooijdonk",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"Netherlands","Ruud van Nistelrooy",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"Netherlands","Leen Vente",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"Netherlands","Aron Winter",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"Netherlands","Boudewijn Zenden",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"Netherlands","Own goals",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"New Zealand","Winston Reid",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"New Zealand","Shane Smeltz",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"New Zealand","Steve Sumner",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"New Zealand","Steve Wooddin",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Nigeria","Daniel Amokachi",2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
"Nigeria","Emmanuel Amuneke",2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
"Nigeria","Ahmed Musa",2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Nigeria","Kalu Uche",2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Nigeria","Mutiu Adepoju",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"Nigeria","Julius Aghahowa",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"Nigeria","Yakubu Aiyegbeni",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Nigeria","Tijani Babangida",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"Nigeria","Finidi George",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"Nigeria","Victor Ikpeba",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"Nigeria","Peter Odemwingie",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Nigeria","Sunday Oliseh",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"Nigeria","Wilson Oruma",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"Nigeria","Samson Siasia",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"Nigeria","Rashidi Yekini",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"Nigeria","Own goals",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"North Korea","Pak Seung-zin",2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"North Korea","Ji Yun-nam",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"North Korea","Li Dong-woon",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"North Korea","Pak Doo-ik",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"North Korea","Yang Seung-kook",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Austria","Erich Probst",6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0
"Austria","Hans Krankl",5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
"Austria","Alfred Körner",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0
"Austria","Walter Schachner",3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"Austria","Ernst Stojaspal",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
"Austria","Theodor Wagner",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
"Austria","Johann Horvath",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
"Austria","Ernst Ocwirk",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
"Austria","Josef Bican",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"Austria","Andreas Herzog",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"Austria","Reinhold Hintermaier",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Austria","Karl Koller",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Austria","Erich Obermayer",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"Austria","Andreas Ogris",1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"Austria","Bruno Pezzey",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Austria","Toni Polster",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"Austria","Gerhard Rodax",1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"Austria","Toni Schall",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"Austria","Karl Sesta",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"Austria","Matthias Sindelar",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"Austria","Ivica Vasti?",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"Austria","Karl Zischek",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"Austria","Own goals",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
"Northern Ireland","Peter McParland",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
"Northern Ireland","Gerry Armstrong",3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Northern Ireland","Billy Hamilton",2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Northern Ireland","Colin Clarke",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Northern Ireland","Wilbur Cush",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Northern Ireland","Norman Whiteside",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Norway","Kjetil Rekdal",2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
"Norway","Arne Brustad",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"Norway","Dan Eggen",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"Norway","Håvard Flo",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"Norway","Tore André Flo",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"Norway","Own goals",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"Paraguay","Nelson Cuevas",3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0
"Paraguay","Juan Agüero",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
"Paraguay","Florencio Amarilla",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
"Paraguay","Roberto Cabañas",2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Paraguay","José Parodi",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
"Paraguay","Jorge Lino Romero",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
"Paraguay","Julio César Romero",2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Paraguay","Antolín Alcaraz",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Paraguay","Francisco Arce",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"Paraguay","Celso Ayala",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"Paraguay","Miguel Ángel Benítez",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"Paraguay","Jorge Luis Campos",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"Paraguay","José Cardozo",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"Paraguay","Atilio López",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"Paraguay","César López",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"Paraguay","Cayetano Ré",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Paraguay","Cristian Riveros",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Paraguay","Roque Santa Cruz",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"Paraguay","Luis Vargas Peña",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"Paraguay","Enrique Vera",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Paraguay","Own goals",2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
"Peru","Teófilo Cubillas",10,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5
"Peru","Alberto Gallardo",2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
"Peru","Roberto Challe",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Peru","Héctor Chumpitaz",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Peru","César Cueto",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"Peru","Luis De Souza Ferreira",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"Peru","Rubén Toribio Díaz",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Peru","Guillermo La Rosa",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Peru","José Velásquez",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"Poland","Grzegorz Lato",10,1,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,2
"Poland","Andrzej Szarmach",7,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1
"Poland","Zbigniew Boniek",6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"Poland","Kazimierz Deyna",4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1
"Poland","Ernest Wilimowski",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0
"Poland","Bartosz Bosacki",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
"Poland","W?odzimierz Smolarek",2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Poland","Andrzej Buncol",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Poland","W?odzimierz Cio?ek",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Poland","Jerzy Gorgo?",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
